id,team,seasonIndex,stageIndex,weekIndex,totalLosses,totalTies,totalWins,rank,customRank,prevRank,ptsAgainstRank,ptsForRank,offPassYdsRank,offRushYdsRank,offTotalYdsRank,defPassYdsRank,defRushYdsRank,defTotalYdsRank
11811003,Cowboys,1,1,3,0,0,4,2,,2,5,5,25,1,14,11,14,9
11811014,Dolphins,1,1,3,3,0,1,25,,21,29,30,24,29,26,24,6,17
11847828,Texans,1,1,4,4,0,1,26,,23,28,15,5,25,7,28,25,29
11847826,Bears,1,1,4,2,0,2,18,,15,24,7,7,32,16,10,12,9
11847805,Bills,1,1,4,1,0,3,9,,9,27,6,20,11,22,25,6,21
11847820,Steelers,1,1,4,1,0,4,4,,7,13,19,21,2,8,27,5,19
11847819,Ravens,1,1,4,4,0,1,27,,24,21,13,1,9,1,12,18,15
11847812,Giants,1,1,4,1,0,4,6,,5,2,10,13,7,10,5,4,2
11847831,Jaguars,1,1,4,2,0,3,15,,19,20,14,23,3,13,29,26,30
11847815,Jets,1,1,4,4,0,1,24,,22,32,16,2,8,2,31,32,31
11847827,Lions,1,1,4,2,0,3,10,,12,17,8,24,5,18,17,28,26
11847824,49ers,1,1,4,2,0,3,12,,8,8,23,12,20,15,11,17,13
11847813,Cowboys,1,1,4,0,0,5,2,,2,3,5,28,1,12,13,10,10
11847832,Colts,1,1,4,2,0,3,11,,13,14,12,17,13,20,23,19,27
11847829,Saints,1,1,4,2,0,2,17,,14,18,17,26,27,27,8,13,8
11847830,Eagles,1,1,4,4,0,0,30,,31,23,25,25,29,29,16,21,18
11847821,Chargers,1,1,4,4,0,1,25,,28,10,24,9,28,11,15,14,14
11847806,Commanders,1,1,4,4,0,0,32,,32,25,30,30,30,32,6,29,16
11847823,Titans,1,1,4,4,0,1,28,,27,30,21,10,26,14,22,15,22
11847811,Vikings,1,1,4,3,0,2,21,,18,1,20,16,15,19,3,24,5
11847804,Cardinals,1,1,4,5,0,0,29,,30,31,32,32,19,30,32,31,32
11847809,Patriots,1,1,4,2,0,3,14,,10,12,9,8,12,6,24,7,20
11847818,Seahawks,1,1,4,2,0,3,13,,17,22,4,3,16,4,20,20,24
11847816,Raiders,1,1,4,1,0,4,5,,3,4,2,6,6,5,18,23,25
11847817,Broncos,1,1,4,0,0,4,3,,4,5,1,11,14,9,4,8,1
11847808,Buccaneers,1,1,4,4,0,0,31,,29,26,22,14,22,17,2,30,7
11847825,Browns,1,1,4,1,0,4,7,,11,6,18,15,23,21,26,3,17
11847834,Chiefs,1,1,4,3,0,2,22,,20,11,29,18,17,23,14,9,12
11847835,Bengals,1,1,4,0,0,5,1,,1,19,3,4,10,3,30,11,28
11847807,Rams,1,1,4,2,0,3,16,,21,9,27,22,21,25,1,27,4
11847814,Panthers,1,1,4,2,0,2,19,,16,7,26,31,4,26,19,1,6
11847822,Dolphins,1,1,4,3,0,1,23,,25,29,31,29,31,31,9,2,3
11847810,Falcons,1,1,4,1,0,3,8,,6,16,11,27,24,28,7,22,11
11847833,Packers,1,1,4,3,0,2,20,,26,15,28,19,18,24,21,16,23
11887470,Packers,1,1,5,3,0,2,21,,20,15,30,27,23,27,9,12,10
11887468,Jaguars,1,1,5,2,0,4,8,,15,16,14,24,4,16,27,19,26
11887451,Panthers,1,1,5,2,0,3,13,,19,4,25,30,2,24,16,1,6
11887459,Chargers,1,1,5,4,0,1,25,,25,8,24,15,30,23,8,9,5
11887452,Raiders,1,1,5,2,0,4,9,,5,10,4,4,7,3,15,24,22
11887469,Colts,1,1,5,3,0,3,18,,11,13,16,21,20,21,17,20,20
11887463,Bears,1,1,5,3,0,3,16,,18,26,11,3,31,4,29,23,27
11887465,Texans,1,1,5,5,0,1,29,,26,27,12,6,28,10,30,30,31
11887458,Dolphins,1,1,5,4,0,1,28,,23,31,31,26,32,30,11,10,11
11887462,Browns,1,1,5,1,0,5,4,,7,7,17,13,11,13,26,2,15
11887447,Falcons,1,1,5,3,0,3,17,,8,21,15,10,15,11,28,29,29
11887454,Seahawks,1,1,5,2,0,4,12,,13,24,2,2,9,2,25,17,24
11887471,Chiefs,1,1,5,4,0,2,23,,22,23,23,11,18,14,20,16,19
11887449,Giants,1,1,5,1,0,4,5,,6,3,10,23,13,22,2,3,1
11887455,Jets,1,1,5,4,0,1,24,,24,32,13,5,16,6,24,31,30
11887443,Rams,1,1,5,2,0,3,15,,16,6,29,28,25,29,1,18,2
11887472,Bengals,1,1,5,0,0,5,1,,1,19,3,7,19,8,22,7,17
11887446,Patriots,1,1,5,2,0,3,14,,14,9,9,14,21,17,12,4,8
11887456,Ravens,1,1,5,4,0,2,22,,27,18,8,1,8,1,14,14,13
11887450,Cowboys,1,1,5,0,0,5,2,,2,5,6,31,1,25,7,6,4
11887466,Saints,1,1,5,3,0,3,19,,17,17,22,19,17,20,21,27,25
11887464,Lions,1,1,5,2,0,4,6,,10,14,5,22,5,12,19,21,23
11887441,Cardinals,1,1,5,5,0,0,31,,29,30,32,32,24,32,31,25,32
11887461,49ers,1,1,5,2,0,4,11,,12,12,18,12,12,15,18,13,16
11887457,Steelers,1,1,5,2,0,4,7,,4,11,21,18,3,9,23,5,18
11887467,Eagles,1,1,5,5,0,0,32,,30,25,26,25,26,28,13,26,21
11887444,Commanders,1,1,5,4,0,1,27,,32,20,27,29,27,31,6,28,12
11887442,Bills,1,1,5,2,0,4,10,,9,22,7,9,6,5,32,15,28
11887445,Buccaneers,1,1,5,5,0,0,30,,31,28,28,16,22,19,5,32,14
11887460,Titans,1,1,5,4,0,1,26,,28,29,20,20,29,26,10,11,9
11887448,Vikings,1,1,5,3,0,3,20,,21,1,19,17,14,18,4,22,7
11887453,Broncos,1,1,5,0,0,5,3,,3,2,1,8,10,7,3,8,3
11927907,Panthers,1,1,6,3,0,4,15,,13,12,21,25,1,10,31,8,25
11927916,Titans,1,1,6,4,0,2,23,,26,27,18,14,27,21,10,10,9
11927904,Vikings,1,1,6,3,0,3,20,,20,1,23,23,25,27,2,19,2
11927914,Dolphins,1,1,6,5,0,1,28,,28,32,31,28,31,31,16,7,13
11927913,Steelers,1,1,6,2,0,4,9,,7,10,24,24,5,19,11,2,8
11927920,Lions,1,1,6,3,0,4,13,,6,15,6,20,4,14,20,24,23
11927900,Commanders,1,1,6,5,0,1,27,,27,18,26,29,28,30,6,26,12
11927919,Bears,1,1,6,3,0,3,19,,16,28,10,8,32,15,14,20,17
11927902,Patriots,1,1,6,3,0,4,18,,14,16,5,9,9,6,17,9,14
11927901,Buccaneers,1,1,6,6,0,0,32,,30,30,27,15,23,20,5,30,11
11927897,Cardinals,1,1,6,6,0,1,30,,31,29,32,31,13,29,32,31,32
11927923,Jaguars,1,1,6,2,0,5,7,,8,14,15,26,3,17,29,13,27
11927909,Broncos,1,1,6,0,0,6,1,,3,2,1,12,6,8,3,11,3
11927921,Texans,1,1,6,6,0,1,29,,29,26,14,7,30,13,28,27,29
11927903,Falcons,1,1,6,3,0,4,14,,17,24,7,10,12,9,30,29,30
11927908,Raiders,1,1,6,2,0,5,6,,9,13,3,5,8,5,18,23,21
11927918,Browns,1,1,6,1,0,5,5,,4,7,17,22,21,24,12,1,6
11927905,Giants,1,1,6,1,0,6,2,,5,3,11,13,15,12,4,5,4
11927912,Ravens,1,1,6,5,0,2,24,,22,20,12,1,11,1,15,16,16
11927898,Bills,1,1,6,2,0,4,11,,10,22,8,16,10,16,26,6,18
11927927,Bengals,1,1,6,1,0,6,3,,1,17,4,2,18,3,24,18,24
11927911,Jets,1,1,6,5,0,1,26,,24,31,16,4,19,7,27,32,31
11927899,Rams,1,1,6,2,0,3,12,,15,6,28,30,29,32,1,12,1
11927926,Chiefs,1,1,6,5,0,2,25,,23,23,25,11,17,11,23,17,20
11927925,Eagles,1,1,6,7,0,0,31,,32,25,29,17,20,22,22,28,28
11927910,Seahawks,1,1,6,2,0,5,8,,12,21,2,3,16,2,25,14,22
11927922,Saints,1,1,6,3,0,4,16,,19,9,20,19,14,18,19,25,26
11927924,Colts,1,1,6,3,0,4,17,,18,5,13,18,22,23,13,21,15
11927928,Packers,1,1,6,4,0,2,22,,21,19,30,27,26,28,8,22,10
11927915,Chargers,1,1,6,4,0,3,21,,25,8,19,6,7,4,21,15,19
11927906,Cowboys,1,1,6,1,0,5,4,,2,4,9,32,2,25,7,3,5
11927917,49ers,1,1,6,2,0,4,10,,11,11,22,21,24,26,9,4,7
11967606,Chiefs,1,1,7,6,0,2,28,,25,25,23,7,17,8,23,26,25
11967604,Colts,1,1,7,4,0,4,20,,17,6,16,18,24,21,17,18,19
11967593,Steelers,1,1,7,4,0,4,19,,9,22,14,11,3,6,32,15,29
11967584,Cowboys,1,1,7,2,0,5,6,,4,7,9,31,2,22,8,4,9
11967598,Browns,1,1,7,1,0,6,4,,5,5,17,22,19,24,13,1,6
11967588,Raiders,1,1,7,2,0,5,8,,6,12,2,12,13,15,11,13,10
11967586,Giants,1,1,7,1,0,7,2,,2,2,13,13,8,12,5,2,3
11967589,Broncos,1,1,7,0,0,6,1,,1,1,1,16,10,18,2,6,2
11967603,Jaguars,1,1,7,2,0,6,5,,7,11,15,25,4,20,19,12,17
11967582,Falcons,1,1,7,4,0,4,17,,14,20,8,9,15,10,27,30,30
11967587,Panthers,1,1,7,3,0,5,10,,15,8,21,26,1,9,26,5,16
11967577,Cardinals,1,1,7,7,0,1,30,,30,28,32,32,14,31,31,31,31
11967594,Dolphins,1,1,7,6,0,1,29,,28,31,31,30,32,32,15,7,13
11967585,Patriots,1,1,7,3,0,4,15,,18,16,6,14,16,16,10,3,8
11967608,Packers,1,1,7,5,0,2,23,,22,18,29,20,29,26,9,24,11
11967602,Saints,1,1,7,3,0,5,11,,16,9,19,17,7,17,18,17,20
11967600,Lions,1,1,7,4,0,4,18,,13,15,11,21,6,19,25,20,23
11967583,Vikings,1,1,7,3,0,4,16,,20,3,22,24,22,25,4,22,4
11967591,Jets,1,1,7,6,0,2,27,,26,32,12,1,9,1,30,32,32
11967597,49ers,1,1,7,3,0,4,14,,10,13,25,27,26,28,6,9,7
11967601,Texans,1,1,7,6,0,2,25,,29,27,18,6,31,11,24,28,28
11967595,Chargers,1,1,7,5,0,3,22,,21,14,24,8,11,7,16,19,18
11967607,Bengals,1,1,7,1,0,7,3,,3,10,3,5,23,4,22,11,21
11967590,Seahawks,1,1,7,3,0,5,13,,8,19,4,3,20,3,21,21,22
11967579,Rams,1,1,7,2,0,5,7,,12,4,26,29,25,29,1,16,1
11967581,Buccaneers,1,1,7,6,0,0,32,,32,29,28,23,28,27,3,27,5
11967599,Bears,1,1,7,3,0,5,12,,19,23,10,4,30,5,28,23,27
11967578,Bills,1,1,7,2,0,5,9,,11,24,5,15,5,13,29,8,24
11967592,Ravens,1,1,7,6,0,2,26,,24,21,20,2,12,2,12,14,14
11967605,Eagles,1,1,7,8,0,0,31,,31,26,30,19,21,23,20,29,26
11967596,Titans,1,1,7,4,0,3,21,,23,30,7,10,18,14,14,10,15
11967580,Commanders,1,1,7,5,0,2,24,,27,17,27,28,27,30,7,25,12
12002375,Bears,1,1,8,4,0,5,15,,12,23,11,3,28,7,26,22,27
12002348,Buccaneers,1,1,8,7,0,0,32,,32,29,28,21,30,27,4,30,11
12002354,Seahawks,1,1,8,3,0,6,8,,13,19,2,2,23,2,24,23,26
12002355,Ravens,1,1,8,6,0,2,28,,26,21,20,6,19,5,8,11,8
12002352,Giants,1,1,8,1,0,7,2,,2,2,12,17,12,18,5,2,2
12002368,Cowboys,1,1,8,2,0,6,5,,6,13,10,31,2,23,11,8,10
12002361,Saints,1,1,8,4,0,5,16,,11,11,25,15,8,12,20,17,17
12002356,Chargers,1,1,8,6,0,3,23,,22,15,26,8,14,8,18,20,18
12002350,Vikings,1,1,8,3,0,4,13,,16,3,22,27,27,29,3,15,4
12002347,Commanders,1,1,8,6,0,2,26,,24,17,29,26,29,30,9,25,15
12002351,Patriots,1,1,8,3,0,4,12,,15,16,4,20,21,24,7,3,5
12002353,Broncos,1,1,8,0,0,7,1,,1,1,1,16,11,13,2,6,1
12002360,Texans,1,1,8,6,0,2,25,,25,26,17,9,32,17,15,24,19
12002363,Bengals,1,1,8,2,0,7,4,,3,12,6,4,26,4,25,14,20
12002374,Chiefs,1,1,8,6,0,3,24,,28,25,13,5,15,3,28,26,30
12002349,Falcons,1,1,8,4,0,4,19,,17,20,9,11,20,16,21,28,24
12002373,Dolphins,1,1,8,6,0,2,27,,29,31,31,30,31,31,17,5,14
12002344,Cardinals,1,1,8,8,0,1,30,,30,28,32,32,16,32,31,31,31
12002372,Jets,1,1,8,7,0,2,29,,27,32,8,1,10,1,32,32,32
12002345,Bills,1,1,8,3,0,5,10,,9,27,5,13,3,9,30,13,28
12002364,Steelers,1,1,8,4,0,4,20,,19,22,14,14,4,10,29,12,21
12002367,Packers,1,1,8,6,0,3,22,,23,18,27,10,13,11,19,29,25
12002370,Panthers,1,1,8,3,0,5,9,,10,9,21,29,1,15,16,4,12
12002371,Titans,1,1,8,4,0,3,21,,21,30,7,12,25,19,10,9,9
12002358,Browns,1,1,8,1,0,7,3,,4,4,19,19,18,21,13,1,7
12002366,Raiders,1,1,8,4,0,5,17,,8,10,3,7,7,6,23,19,22
12002346,Rams,1,1,8,2,0,6,7,,7,5,23,24,17,26,1,21,3
12002365,Colts,1,1,8,4,0,5,18,,20,7,18,18,24,22,14,16,16
12002357,49ers,1,1,8,3,0,5,11,,14,6,24,25,22,28,6,7,6
12002362,Jaguars,1,1,8,2,0,6,6,,5,14,16,28,6,25,12,10,13
12002359,Lions,1,1,8,4,0,5,14,,18,8,15,23,5,14,27,18,23
12002369,Eagles,1,1,8,8,0,1,31,,31,24,30,22,9,20,22,27,29
12029865,Cowboys,1,1,9,2,0,7,4,,5,11,8,30,2,17,10,15,11
12029852,Chargers,1,1,9,7,0,3,26,,23,17,26,8,16,9,20,22,22
12029848,Patriots,1,1,9,3,0,5,11,,12,13,4,18,21,22,6,2,3
12029843,Commanders,1,1,9,6,0,3,23,,26,16,29,28,27,30,9,23,15
12029855,Texans,1,1,9,6,0,3,25,,25,24,12,11,32,16,15,26,20
12029847,Vikings,1,1,9,5,0,4,21,,13,6,24,25,17,28,3,20,6
12029842,Bills,1,1,9,3,0,6,9,,10,28,5,14,4,11,32,7,29
12029844,Rams,1,1,9,2,0,7,5,,7,5,21,21,14,23,1,17,1
12029845,Buccaneers,1,1,9,8,0,0,32,,32,29,27,17,29,27,2,29,9
12029866,Eagles,1,1,9,9,0,1,31,,31,26,30,22,5,14,22,30,30
12029864,Packers,1,1,9,6,0,3,24,,22,21,28,16,23,19,12,27,19
12029872,Bears,1,1,9,5,0,5,17,,15,25,17,5,30,8,28,25,28
12029854,Lions,1,1,9,4,0,5,13,,14,8,14,27,9,25,21,11,17
12029867,Panthers,1,1,9,4,0,5,12,,9,12,22,31,1,18,17,9,13
12029849,Giants,1,1,9,1,0,9,1,,2,1,10,12,8,12,8,3,7
12029846,Falcons,1,1,9,5,0,4,20,,19,20,15,13,24,15,19,28,24
12029859,Jaguars,1,1,9,3,0,6,8,,6,14,18,29,10,29,11,13,10
12029841,Cardinals,1,1,9,9,0,1,30,,30,30,32,32,22,32,31,32,32
12029871,Chiefs,1,1,9,6,0,4,22,,24,19,11,6,11,3,25,24,25
12029856,Ravens,1,1,9,7,0,2,29,,28,23,20,4,25,5,7,12,8
12029860,Bengals,1,1,9,3,0,7,6,,4,10,9,2,28,4,27,8,23
12029868,Titans,1,1,9,4,0,5,15,,21,27,6,10,18,13,24,6,18
12029857,49ers,1,1,9,3,0,6,10,,11,2,19,24,20,26,5,4,2
12029851,Seahawks,1,1,9,3,0,7,7,,8,18,2,1,19,1,26,21,26
12029853,Browns,1,1,9,1,0,8,2,,3,4,16,20,15,20,14,1,4
12029862,Colts,1,1,9,5,0,5,19,,18,7,23,19,26,24,16,19,16
12029861,Steelers,1,1,9,4,0,5,16,,20,22,13,15,3,10,23,14,21
12029863,Raiders,1,1,9,5,0,5,18,,17,15,3,7,6,6,29,18,27
12029858,Saints,1,1,9,4,0,5,14,,16,9,25,23,12,21,13,10,12
12029870,Dolphins,1,1,9,7,0,2,28,,27,31,31,26,31,31,18,5,14
12029869,Jets,1,1,9,7,0,2,27,,29,32,7,3,13,2,30,31,31
12029850,Broncos,1,1,9,1,0,8,3,,1,3,1,9,7,7,4,16,5
12070107,Cardinals,1,1,10,10,0,1,31,,30,31,32,32,27,32,32,32,32
12070130,Dolphins,1,1,10,7,0,3,25,,28,30,31,21,30,29,22,4,14
12070120,Texans,1,1,10,6,0,3,24,,25,25,10,13,32,26,6,20,10
12070131,Bears,1,1,10,5,0,6,16,,17,19,15,5,31,9,25,21,25
12070126,Bengals,1,1,10,3,0,8,4,,6,8,5,2,23,2,26,7,24
12070109,Commanders,1,1,10,6,0,4,23,,23,13,26,27,24,31,8,17,13
12070135,Cowboys,1,1,10,3,0,7,6,,4,14,14,30,1,18,15,19,17
12070121,Ravens,1,1,10,8,0,2,29,,29,26,23,3,26,5,10,10,9
12070133,Colts,1,1,10,6,0,5,20,,19,9,20,24,19,23,17,24,22
12070113,Vikings,1,1,10,6,0,4,22,,21,7,22,25,18,28,2,26,6
12070138,Eagles,1,1,10,9,1,1,30,,31,22,30,26,4,15,21,30,27
12070110,Rams,1,1,10,3,0,7,8,,5,11,24,22,14,19,1,18,1
12070128,Titans,1,1,10,4,0,5,14,,15,27,6,12,22,16,19,2,8
12070136,Raiders,1,1,10,5,0,6,15,,18,16,3,8,8,7,29,23,30
12070117,Seahawks,1,1,10,3,0,8,5,,7,18,2,1,17,1,27,25,28
12070112,Falcons,1,1,10,5,0,4,21,,20,21,13,19,28,24,11,28,19
12070137,Packers,1,1,10,7,0,3,27,,24,23,29,17,25,20,13,27,21
12070108,Bills,1,1,10,4,0,6,11,,9,28,7,16,5,10,31,6,29
12070132,Steelers,1,1,10,5,0,5,17,,16,24,11,11,3,8,24,12,23
12070119,Lions,1,1,10,4,0,6,12,,13,10,16,28,7,22,23,9,18
12070125,49ers,1,1,10,4,0,6,13,,10,5,19,23,20,25,7,5,4
12070127,Panthers,1,1,10,5,0,5,18,,12,12,25,31,2,21,16,8,12
12070111,Buccaneers,1,1,10,9,0,0,32,,32,29,28,18,29,27,3,29,11
12070118,Chargers,1,1,10,7,0,3,26,,26,17,27,9,21,14,12,14,15
12070115,Giants,1,1,10,1,1,9,2,,1,1,8,14,6,11,5,11,5
12070116,Broncos,1,1,10,2,0,8,3,,3,6,1,7,10,6,4,16,3
12070124,Saints,1,1,10,4,0,7,10,,14,2,21,15,9,13,18,13,16
12070122,Jaguars,1,1,10,3,0,7,7,,8,15,17,29,12,30,20,15,20
12070114,Patriots,1,1,10,3,0,7,9,,11,4,4,10,16,12,14,3,7
12070134,Chiefs,1,1,10,6,0,5,19,,22,20,9,6,11,4,28,22,26
12070123,Browns,1,1,10,1,0,9,1,,2,3,18,20,13,17,9,1,2
12070129,Jets,1,1,10,8,0,2,28,,27,32,12,4,15,3,30,31,31
12096959,Eagles,1,1,11,10,1,1,30,,30,22,30,26,4,18,19,30,27
12096929,Bills,1,1,11,4,0,7,9,,11,26,9,14,5,9,32,4,25
12096952,Bears,1,1,11,5,0,7,14,,16,20,10,3,29,6,29,20,29
12096951,Dolphins,1,1,11,7,0,3,25,,25,29,31,25,31,31,10,2,6
12096958,Packers,1,1,11,8,0,3,28,,27,27,28,19,13,19,23,26,24
12096955,Chiefs,1,1,11,7,0,5,22,,19,21,13,5,6,2,30,24,30
12096947,Bengals,1,1,11,3,0,8,6,,4,6,5,6,27,8,21,3,14
12096949,Titans,1,1,11,5,0,6,15,,14,28,6,8,18,10,27,10,22
12096933,Falcons,1,1,11,5,0,6,16,,21,19,12,10,17,12,24,28,28
12096944,Browns,1,1,11,2,0,9,2,,1,7,18,20,16,21,14,1,4
12096957,Raiders,1,1,11,6,0,6,18,,15,16,3,7,7,7,25,23,26
12096935,Patriots,1,1,11,4,0,7,11,,9,4,7,12,20,14,15,8,11
12096937,Broncos,1,1,11,2,0,8,3,,3,5,1,11,14,11,1,13,1
12096934,Vikings,1,1,11,7,0,4,24,,22,14,21,23,19,24,4,27,9
12096931,Rams,1,1,11,3,0,8,8,,8,11,22,18,12,16,2,21,3
12096945,Saints,1,1,11,5,0,7,13,,10,3,24,15,9,13,17,12,15
12096956,Cowboys,1,1,11,3,0,8,5,,6,15,8,28,1,15,13,22,18
12096941,Texans,1,1,11,7,0,4,23,,24,25,14,9,32,17,16,25,20
12096939,Chargers,1,1,11,7,0,3,26,,26,17,27,16,26,23,6,11,7
12096932,Buccaneers,1,1,11,10,0,0,32,,32,30,29,17,30,26,5,29,16
12096946,49ers,1,1,11,4,0,7,10,,13,1,19,22,23,25,8,5,5
12096954,Colts,1,1,11,6,0,5,21,,20,8,20,27,24,30,7,18,10
12096942,Ravens,1,1,11,9,0,2,29,,29,23,25,2,25,3,12,14,13
12096943,Jaguars,1,1,11,3,0,8,4,,7,13,16,29,11,28,18,17,19
12096950,Jets,1,1,11,8,0,3,27,,28,32,4,1,15,1,31,32,32
12096936,Giants,1,1,11,1,1,9,1,,2,2,11,21,8,20,3,7,2
12096940,Lions,1,1,11,4,0,6,12,,12,9,17,30,10,29,11,6,8
12096953,Steelers,1,1,11,6,0,5,20,,17,24,15,13,3,5,26,15,23
12096938,Seahawks,1,1,11,3,0,8,7,,5,18,2,4,21,4,22,19,21
12096948,Panthers,1,1,11,5,0,6,17,,18,10,26,31,2,22,20,9,17
12096928,Cardinals,1,1,11,10,0,1,31,,31,31,32,32,28,32,28,31,31
12096930,Commanders,1,1,11,6,0,5,19,,23,12,23,24,22,27,9,16,12
12124432,Panthers,1,1,12,5,0,6,15,,17,11,26,31,2,27,13,4,10
12124413,Bills,1,1,12,4,0,8,9,,9,23,13,15,5,9,32,2,26
12124423,Chargers,1,1,12,8,0,4,24,,26,14,27,12,19,14,11,20,16
12124417,Falcons,1,1,12,6,0,6,16,,16,20,11,9,17,10,24,28,29
12124430,49ers,1,1,12,5,0,7,12,,10,6,20,22,24,22,10,6,6
12124433,Titans,1,1,12,6,0,6,19,,15,27,6,7,18,8,26,11,19
12124412,Cardinals,1,1,12,11,0,1,31,,31,31,32,32,28,32,31,31,32
12124438,Colts,1,1,12,6,0,6,18,,21,8,21,26,23,30,8,13,11
12124426,Ravens,1,1,12,10,0,2,29,,29,26,25,2,27,2,14,12,13
12124431,Bengals,1,1,12,3,0,9,5,,6,7,3,4,26,4,23,3,15
12124429,Saints,1,1,12,5,0,7,13,,13,3,24,21,13,21,9,10,8
12124427,Jaguars,1,1,12,3,0,9,7,,4,12,14,30,10,31,21,16,21
12124436,Bears,1,1,12,5,0,7,14,,14,22,9,5,30,11,25,14,23
12124439,Chiefs,1,1,12,7,0,5,21,,22,24,12,6,11,6,28,18,27
12124420,Giants,1,1,12,1,1,10,1,,1,1,10,20,7,16,2,9,2
12124425,Texans,1,1,12,8,0,4,25,,23,25,15,8,32,17,16,26,22
12124422,Seahawks,1,1,12,3,0,10,4,,7,18,1,1,14,1,30,27,30
12124416,Buccaneers,1,1,12,11,0,0,32,,32,30,29,16,31,23,6,29,20
12124435,Dolphins,1,1,12,9,0,3,27,,25,29,31,19,29,24,18,5,12
12124424,Lions,1,1,12,4,0,7,11,,12,5,16,29,9,28,12,7,7
12124437,Steelers,1,1,12,7,0,5,22,,20,21,18,13,3,5,27,15,24
12124443,Eagles,1,1,12,11,1,1,30,,30,19,30,28,4,20,17,30,28
12124434,Jets,1,1,12,8,0,3,26,,27,32,5,3,20,3,29,32,31
12124418,Vikings,1,1,12,7,0,4,23,,24,13,22,25,25,29,1,24,3
12124442,Packers,1,1,12,9,0,3,28,,28,28,28,18,15,19,22,25,25
12124415,Rams,1,1,12,4,0,8,8,,8,17,19,17,6,13,3,23,4
12124421,Broncos,1,1,12,2,0,10,2,,3,4,2,10,8,7,4,22,5
12124441,Raiders,1,1,12,6,0,6,17,,18,16,4,11,12,12,20,17,18
12124440,Cowboys,1,1,12,3,0,9,6,,5,15,8,27,1,15,15,21,17
12124414,Commanders,1,1,12,6,0,6,20,,19,10,23,24,16,25,5,19,9
12124428,Browns,1,1,12,2,0,9,3,,2,9,17,23,22,26,7,1,1
12124419,Patriots,1,1,12,4,0,8,10,,11,2,7,14,21,18,19,8,14
12171655,Dolphins,1,1,13,9,0,3,27,,27,29,31,23,30,30,11,3,3
12171642,Patriots,1,1,13,4,0,9,7,,10,2,6,12,23,14,21,5,11
12171640,Buccaneers,1,1,13,13,0,0,32,,32,30,29,9,29,13,17,30,29
12171664,Vikings,1,1,13,8,0,5,23,,23,16,22,19,21,24,6,27,15
12171646,Chargers,1,1,13,8,0,4,24,,24,17,27,15,24,19,4,15,6
12171654,Panthers,1,1,13,5,0,8,11,,15,11,21,31,1,22,20,8,13
12171641,Falcons,1,1,13,6,0,7,16,,16,19,12,7,14,7,27,28,30
12171645,Seahawks,1,1,13,3,0,10,5,,4,18,2,3,20,2,25,24,26
12171637,Cardinals,1,1,13,12,0,1,31,,31,31,32,32,28,32,31,31,31
12171651,Browns,1,1,13,3,0,9,6,,3,10,18,24,19,27,10,1,1
12171652,49ers,1,1,13,5,0,8,13,,12,4,19,21,22,25,12,7,7
12171649,Ravens,1,1,13,10,0,3,29,,29,26,23,2,27,3,22,11,19
12171656,Bears,1,1,13,5,0,7,14,,14,22,9,10,31,16,18,12,16
12171644,Broncos,1,1,13,2,0,11,2,,2,6,1,5,8,5,5,22,10
12171667,Packers,1,1,13,10,0,3,28,,28,28,28,17,18,20,24,25,27
12171658,Colts,1,1,13,7,0,6,19,,18,7,25,28,26,31,7,18,9
12171668,Commanders,1,1,13,7,0,6,20,,20,8,24,26,17,26,3,20,8
12171660,Jets,1,1,13,9,0,4,25,,26,32,7,1,11,1,32,32,32
12171666,Titans,1,1,13,6,0,7,15,,19,27,4,8,16,8,28,9,22
12171661,Cowboys,1,1,13,4,0,9,8,,6,12,13,27,2,17,13,19,17
12171653,Bengals,1,1,13,3,0,10,4,,5,5,3,4,25,4,26,4,14
12171647,Lions,1,1,13,6,0,7,18,,11,13,17,25,7,21,14,23,21
12171665,Saints,1,1,13,5,0,8,10,,13,3,26,22,13,23,9,6,4
12171643,Giants,1,1,13,1,1,11,1,,1,1,8,18,5,12,2,10,2
12171650,Jaguars,1,1,13,3,0,10,3,,7,9,11,29,10,29,15,14,12
12171657,Steelers,1,1,13,7,0,5,21,,22,21,16,16,3,9,19,13,18
12171639,Rams,1,1,13,5,0,8,12,,8,15,20,14,9,11,1,21,5
12171662,Raiders,1,1,13,6,0,7,17,,17,14,5,13,12,10,23,17,23
12171659,Chiefs,1,1,13,8,0,5,22,,21,24,14,6,15,6,30,16,28
12171638,Bills,1,1,13,4,0,8,9,,9,23,10,20,6,15,29,2,20
12171648,Texans,1,1,13,9,0,4,26,,25,25,15,11,32,18,16,26,25
12171663,Eagles,1,1,13,11,1,1,30,,30,20,30,30,4,28,8,29,24
12257643,Chargers,1,1,14,9,0,4,26,,24,16,27,18,26,22,4,12,4
12257654,Steelers,1,1,14,8,0,6,22,,21,24,17,11,3,5,28,17,27
12257657,Jets,1,1,14,9,0,5,23,,25,32,4,1,13,1,31,32,32
12257663,Titans,1,1,14,6,0,8,12,,15,28,5,8,19,9,25,11,19
12257665,Commanders,1,1,14,7,0,7,17,,20,6,24,25,20,26,3,20,5
12257653,Bears,1,1,14,6,0,8,14,,14,20,8,5,30,10,24,16,23
12257660,Eagles,1,1,14,12,1,1,30,,30,19,31,30,4,29,11,30,25
12257658,Cowboys,1,1,14,4,0,10,6,,8,10,11,27,2,16,9,22,13
12257649,Bengals,1,1,14,3,0,11,4,,4,4,3,4,25,3,18,2,11
